id,source,text,label
749c0d684,news4vip,"アジア人は白豚野郎じゃないだろ
東アジアに住む大多数の人は親日
中韓と白豚とムスリム教徒は反日",1
f2703089f,news4vip,"そりゃ、自衛隊が韓国を攻めるのなら一般市民が重火器を使えるのは自衛隊を撃退するアドバンテージだが、韓国軍が日本を攻める際には何の役にも立たんぞ。
せいぜい小銃くらいしか使えない歩兵は海の向こうの日本を攻めるのには何の役にも立たない。",0
3a912631e,newsplus,"あ、池田信夫と青山繁晴は、原発容認論で論陣張ってるからまとめてdisられたのか
にしても、主張と人格を同列に語っては、最もいけないのが精神科医だろ？
(・Д・)ノ",0
b3eabbaa5,newsplus,"あと、イランとの動きも気になるわな。
北チョンから”モノ”が流れて、濃縮の進捗が進んだのかもしれんし…。",0
ed31f682f,news4vip,"○ヤク中は被害妄想
×被害妄想はヤク中

これで強権発動できるわけがない",0
4801a6489,news4vip,"ごめんマジレスするとお前はもう社会から必要とされてないから働けは酷だったな

死体よりも存在価値がないからそのまんま世に出ないでニートやってたほうがいい",0
c548f35b0,newsplus,"早く、カンチョクト落選こないかなぁー(・ω・)ノ

民主党政調会長、お通夜見たいだ。",0
a7c46fd81,news4vip,"金額は変わらんかもしれんが世間のインフレ化は避けられない
老人の社会補償費の圧迫で生活保護の支給額を上げることは二の次になる
欠陥ジリ貧で働かないと生活できなくなるぞ",0
cb1b34f63,newsplus,"何の話してんだよｗ

素人男にチンコ咥えてもらったことあんのかよｗ",0
b67757b45,news4vip,"ビタミンか、考えたことないわ
アレルギーというかカレー食べたら高確率で熱とピーピーなる",0
cb3ad5164,newsplus,"合意すれば、親北派から
合意を反故すれば、アメリカから殺されそう。",0
ef9cd1326,newsplus,中国人は、日本の年金制度にものらないとw,0
1a9ff0a4f,livejupiter,"松山にバティ出されるならまだいい
小窪は期待値上がらんだろ",0
b8eb12a04,livejupiter,"若者に不利になったのは最近やが、
これから生まれる人間にとって不利なのは最初からや。
居ない人間に人権はないから",0
4c2f3c55a,newsplus,"学問の自由とは関係ない。「学問の自由は何を研究するか」が自由であり、
どこで発表するか、どこにその研究を伝えるかについては保証していない。",0
16d1834f4,news4vip,"はい、引っ掛かりましたね。ｻﾞﾏｧ
これで1は時間を信じています。皆さんお疲れ様",0
1705de345,livejupiter,"ネガニキの言ってた事全部あてずっぽうやったやんけ
筒香はＨＲ狙って力み過ぎ、このまま冷凍されるとか言ってたのにこの現状やし",0
e78055fa7,livejupiter,うーん・・・不安と不満ばっかりだね,0
9b4dbf9ad,newsplus,在日だけじゃなく国籍だけが目当ての似非帰化人も要らないよ,0
4ba3a1542,livejupiter,"そもそもキリストの時代やった西欧？野蛮人の集団やんけ！くっさ死ね
って時代ちゃうか？",0
50c4b907f,newsplus,"ブサヨが考えなしに濫用したせいでネトウヨという言葉自体が
無意味化してることにブサヨ自身がやっと気付き始めただけ",0
86e9eb0d5,news4vip,例えば気に入った曲があったとしてもカラオケで歌えないことがよぎると萎える,0
fb35f23d2,newsplus,"なんか尖閣を都のものにするとかいって募金をつのってなかったっけ
あの金どうなったの",0
7f4699680,news4vip,なお実際の日本の修行僧、クズが少なくない模様,0
5d2e83f72,news4vip,"普通に俺よりブサイクな奴ばっかの職場
普通に仲良くはできるが
金あったら付き合ってくれるのか？",0
a501eec19,news4vip,男なら理系の学部出て就職の方が楽とちゃうか？,0
78dfe8b6a,newsplus,一般の人は今日、DDH「かが」が進水したことを知らないというわけだ。,0
f0f5752b3,newsplus,"関係ないことかもしれんが
性同一性障害で、裁判所で性別変更の審判を受けた人なんかは
このスレで取り扱う論点じゃないよな",0
ec4480100,news4vip,"意外な事にコーランでは宗教的な侵略や領土的な侵略は禁止されている
ここを明確にしているという点ではキリスト教よりはイスラムは温厚で平和的と言えるかもしれない",0
d622df3a9,news4vip,"ウチではやらないけど、外注してやるウホ！
火事で燃えたＨＤＤも１６％ぐらい復旧できる所ウホ！",0
b8360d068,livejupiter,"正直セのピッチャーって質が低いなあ…
これだけ球にバラつきあって球種も少ない選手がなんで不動の抑えなんだよ
打てないセの野手も情けない",0
14d37f8e5,livejupiter,見た目クソだけど店で出したら味は800円出せるレベルで美味いって言われたからスレ建てた,0
bc1989eb8,news4vip,"第六世代と比べると性能微増
前からreflesh世代って言われてるしそんなに性能は上がってない",0
27413773c,livejupiter,"ベンチの菅野「ノーアウト満塁や、1点くらい入るやろ」
日ハム打線「すまんな」（ﾎﾟｯﾌﾟｱﾝﾄﾞｹﾞｯﾂｰ
ベンチの菅野「」",0
70b0dceb2,news4vip,"刃物への対処法を知っていないければ対抗は不可能です
素直に逃げましょう",0
19e1b12ba,newsplus,昔は会社が強制的に結婚させ←これはどこの会社？結婚までひとのせいにしたら駄目だろ,0
944edab13,livejupiter,"検査は先週
オキニちゃんが検査いくから病院ついてきてって言うからほなワイも検査受けるわって言うて同じビルの違うクリニックで検査受けたんや
ほんで今日検査結果聞きに行ったらHIV、梅毒、淋病全て陰性やけどクラミジアだけひっかかったでって宣告されたんや",0
bac0d2fd6,news4vip,"元カレは元カレはって考えてても違う人間なんだからどうしようもないじゃん
旦那とはどのぐらい付き合って結婚したん？",0
20bdaa6ed,news4vip,"絶対まずいやん
友達が今日機嫌いいからネオコーラかスーパードライ奢ってくれる言うてたけど普通にスーパードライにしよ",0
09136369b,livejupiter,経済力があって猫目で涙袋ぷっくりで気が強くて髪の毛はショートボブで適度におっぱいもあって太ももがむっちりしててタワマン住みのブルジョワ彼女欲しい,0
41fc6665a,news4vip,"ヒトラーにも事情があったんでしょ
それを今あったかのように批判するのはよくない",0
36f8f6d18,livejupiter,"スタジアム一回やって負けたやで
これからサクセス始めるんやがこれ助っ人ってどうやって追加するんや？",0
18b1bb4bf,news4vip,ラインはガチで使ってるからなー他のでどーにかなるなら！,0
b5e476096,livejupiter,"GMの長村も大概悪い
というか光をトレードするのがわけわからん",0
81ff94b58,newsplus,"自衛隊入ったがポスターは関係ないな
ただ本当に自衛隊ってオタクでも気にされないから臆さず来いやという意味でサブカル系のポスターはありだと個人的には思う
というかインドアな趣味がないと退屈で死ぬ",0
c2ed4d854,newsplus,"どっちにしろ逮捕の罪状が意味不明だな・・・

報道関連で逮捕されるったあったっけか？
名誉毀損で逮捕されたっけ？",0
c73e262b4,newsplus,"作った奴がそうですと言わないだけで確証がないとはならないだろ。

モデルにしたのはその少女の写真ってわかるからな。そもそも慰安婦に１０代の少女とかいないだろ。",0
9975d0022,news4vip,"ホンキで作るなら本家の自作板でも見てきたほうがいいよ
1060っても中身や性能が全然違うから",0
8c0fd06e3,newsplus,だって差別用語として使ってる輩がいる現実で適切ではないから,0
7b0579d3f,newsplus,国産の農産物だって肥料や家畜のえさは輸入品だよな,0
91e6fe324,news4vip,これ通報した方がいいの？,0
7a353b90c,livejupiter,"もう今シーズン會澤はいいだろ…オールスターにも出たし
磯村はこの感じだと試合に出ないままシーズン終わり間際に倉と入れ替えされそう",0
c82c0aa56,newsplus,"「全学年向け」なんてのを
「読みたがる子供」とか「読ませたがる親」の顔が見たくはある
しかも「小学生」だし",0
93b63c132,newsplus,"そういえば、そろそろ安倍首相逮捕のために
証拠は裏付けられたのかね？

昨日の妄想は面白かったよなあ",0
919cb8e47,news4vip,まぁVIPで女が叩かれるのはしゃーないね,0
30e98fcfa,news4vip,"アニメならディズニーピクサーは外せない

だからズートピア見なさい",0
518252ca2,newsplus,"お前本当は移民政策勧めたいんじゃないかと疑うねそこまで行くと
目をそらし続けてそれ怠った結果がこの様なのわかってる？",0
1b3a4317c,livejupiter,"日本人は戦争して勝って強者になったら
歯止め効かないでイキり散らかすイメージしかない

やっぱり鎖国すべきだな",1
53311252f,newsplus,"以前からキライだったから、メールを読まなくていい
こんなの子どもの言い訳
大人じゃないなお前",0
